,Anho,Ciclo,Cod.Asign,Asignatura,Cod.Curso,Aprobado,1P,2P,RecursaConFirma,Taller,DerechoAFinal,Primer.Rec,Segundo.Rec,id_anony,Calificacion
4371,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,3,12,True,0,True,30,0,es_7687,2.0
4372,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,9,15,True,0,True,30,0,es_7688,2.0
4375,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,7,30,True,0,True,0,0,es_7498,4.0
4376,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,11,19,True,0,True,0,0,es_7499,1.0
4377,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,10,30,True,0,True,0,0,es_7500,5.0
4378,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,0,0,True,0,True,0,0,es_7693,1.0
4379,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,11,31,True,0,True,0,0,es_7255,5.0
4380,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,14,16,True,0,True,26,30,es_7501,0.0
4381,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,9,10,True,0,True,34,0,es_7694,1.0
4383,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,18,22,True,0,True,0,0,es_7502,3.0
4384,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,4,11,True,0,True,26,0,es_7503,2.0
4385,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,8,15,True,0,True,30,0,es_7504,2.0
4386,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,2,13,False,0,False,12,2,es_7505,0.0
4388,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,11,26,True,0,True,0,0,es_7820,2.0
4389,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,3,20,False,0,False,0,0,es_7506,0.0
4390,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,12,24,True,0,True,0,0,es_7821,3.0
4392,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,0,0,True,0,True,0,0,es_7166,0.0
4393,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,4,14,True,0,True,30,0,es_7507,2.0
4394,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,11,28,True,0,True,0,0,es_7508,2.0
4396,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,0,0,True,0,True,0,0,es_7823,3.0
4397,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,0,0,True,0,True,0,0,es_7824,4.0
4398,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,1,14,True,0,True,16,25,es_7825,2.0
4399,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,4,19,False,0,False,20,0,es_7241,0.0
4400,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,6,14,True,0,True,30,0,es_7242,2.0
4402,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,1,14,False,0,False,18,21,es_7699,0.0
4403,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,0,0,True,0,True,0,0,es_7168,0.0
4405,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,11,0,True,0,True,0,0,es_7826,1.0
4406,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,1,0,True,0,True,0,0,es_7701,2.0
4407,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,5,15,True,0,True,38,0,es_7702,0.0
4408,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,3,0,True,0,True,0,0,es_7827,3.0
4409,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,11,30,True,0,True,0,0,es_7511,4.0
4411,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,4,31,True,0,True,0,0,es_7512,3.0
4412,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,3,0,True,0,True,0,0,es_7828,3.0
4413,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,14,33,True,0,True,0,0,es_7513,5.0
4415,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,5,10,True,0,True,28,0,es_7039,2.0
4416,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,14,36,True,0,True,0,0,es_7515,5.0
4418,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,7,20,True,0,True,38,0,es_7829,5.0
4419,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,3,29,True,0,True,36,0,es_7516,4.0
4421,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,7,13,False,0,False,16,6,es_7708,0.0
4422,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,3,19,True,0,True,36,0,es_7058,2.0
4424,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,15,23,True,0,True,0,0,es_7060,0.0
4425,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,8,12,True,0,True,30,0,es_7518,2.0
4427,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,0,24,True,0,True,22,27,es_7709,3.0
4428,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,14,24,True,0,True,0,0,es_7520,3.0
4429,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,4,18,True,0,True,34,0,es_7247,4.0
4430,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,17,36,True,0,True,0,0,es_7521,5.0
4431,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,3,25,True,0,True,0,0,es_7522,1.0
4432,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,7,25,True,0,True,34,0,es_7710,3.0
4434,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,5,19,True,0,True,50,0,es_7524,5.0
4436,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,0,0,True,0,True,0,0,es_7526,1.0
4437,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,10,25,True,0,True,24,41,es_7527,5.0
4439,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,2,15,False,0,False,14,14,es_7712,0.0
4440,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,3,16,True,0,True,0,0,es_7713,2.0
4441,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,7,18,False,0,False,0,0,es_7528,0.0
4442,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,2,24,True,0,True,44,0,es_7090,3.0
4444,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,9,24,True,0,True,0,0,es_7715,2.0
4445,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,6,27,True,0,True,0,0,es_7531,4.0
4447,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,9,24,True,0,True,48,0,es_7532,5.0
4448,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,15,22,True,0,True,0,0,es_7533,3.0
4449,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,5,20,True,0,True,30,0,es_7534,0.0
4450,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,False,5,13,False,0,False,20,0,es_7717,0.0
4451,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,6,36,True,0,True,0,0,es_7831,3.0
4452,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,9,10,True,0,True,44,0,es_7535,5.0
4453,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,7,16,True,0,True,24,35,es_7252,2.0
4454,2017,2,13014,PROBABILIDAD Y ESTADISTICA,3,True,0,0,True,0,True,0,0,es_7832,4.0
4456,2017,2,13015,ESTATICA,3,True,18,15,True,0,True,0,0,es_3617,2.0
4460,2017,2,13015,ESTATICA,3,False,17,19,True,0,True,0,12,es_7833,1.0
4461,2017,2,13015,ESTATICA,3,False,10,5,False,0,False,8,20,es_7538,0.0
4462,2017,2,13015,ESTATICA,3,False,11,7,False,0,False,0,18,es_7539,0.0
4463,2017,2,13015,ESTATICA,3,False,7,8,False,0,False,0,0,es_7540,0.0
4465,2017,2,13015,ESTATICA,3,False,11,20,True,0,True,20,0,es_7258,0.0
4466,2017,2,13015,ESTATICA,3,False,8,21,True,0,True,0,0,es_7541,1.0
4467,2017,2,13015,ESTATICA,3,False,9,15,False,0,False,11,9,es_7720,0.0
4468,2017,2,13015,ESTATICA,3,False,9,6,False,0,False,4,0,es_7259,0.0
4469,2017,2,13015,ESTATICA,3,False,16,9,True,0,True,17,12,es_7543,0.0
4470,2017,2,13015,ESTATICA,3,False,9,13,False,0,False,0,10,es_7544,0.0
4471,2017,2,13015,ESTATICA,3,False,3,20,False,0,False,12,24,es_7721,0.0
4472,2017,2,13015,ESTATICA,3,False,4,22,True,0,True,0,19,es_7834,1.0
4473,2017,2,13015,ESTATICA,3,True,23,25,True,0,True,0,0,es_7835,5.0
4474,2017,2,13015,ESTATICA,3,True,7,19,False,0,False,0,0,es_7722,2.0
4475,2017,2,13015,ESTATICA,3,True,11,27,True,0,True,0,0,es_7836,2.0
4476,2017,2,13015,ESTATICA,3,False,10,19,True,0,True,12,0,es_7260,0.0
4477,2017,2,13015,ESTATICA,3,False,8,18,True,0,True,14,28,es_3697,1.0
4478,2017,2,13015,ESTATICA,3,False,16,8,False,0,False,21,0,es_3700,0.0
4479,2017,2,13015,ESTATICA,3,False,7,21,True,0,True,12,16,es_7545,1.0
4481,2017,2,13015,ESTATICA,3,True,6,25,True,0,True,0,0,es_7837,2.0
4482,2017,2,13015,ESTATICA,3,False,2,0,True,0,True,0,0,es_7547,1.0
4483,2017,2,13015,ESTATICA,3,True,15,21,True,0,True,0,0,es_7723,3.0
4484,2017,2,13015,ESTATICA,3,False,11,14,True,0,True,27,36,es_7838,1.0
4486,2017,2,13015,ESTATICA,3,False,16,21,True,0,True,0,0,es_7205,1.0
4487,2017,2,13015,ESTATICA,3,False,6,9,False,0,False,12,16,es_7724,0.0
4489,2017,2,13015,ESTATICA,3,True,10,20,True,0,True,0,0,es_7550,2.0
4490,2017,2,13015,ESTATICA,3,False,11,14,False,0,False,12,28,es_7551,0.0
4491,2017,2,13015,ESTATICA,3,False,11,15,True,0,True,0,0,es_7552,1.0
4492,2017,2,13015,ESTATICA,3,False,7,17,False,0,False,19,10,es_7839,0.0
4493,2017,2,13015,ESTATICA,3,False,13,25,True,0,True,10,0,es_7264,0.0
4494,2017,2,13015,ESTATICA,3,False,8,11,False,0,False,0,0,es_7554,0.0
4495,2017,2,13015,ESTATICA,3,False,9,13,False,0,False,14,22,es_7207,0.0
4496,2017,2,13015,ESTATICA,3,True,15,17,True,0,True,0,0,es_7265,2.0
4498,2017,2,13015,ESTATICA,3,False,13,5,False,0,False,0,14,es_7266,0.0
4499,2017,2,13015,ESTATICA,3,False,11,12,False,0,False,5,8,es_7725,0.0
4500,2017,2,13015,ESTATICA,3,True,17,23,True,0,True,0,0,es_7556,2.0
4501,2017,2,13015,ESTATICA,3,False,11,20,True,0,True,0,0,es_7726,0.0
4502,2017,2,13015,ESTATICA,3,False,9,6,False,0,False,0,0,es_7727,0.0
4503,2017,2,13015,ESTATICA,3,False,13,22,True,0,True,0,0,es_7728,1.0
4504,2017,2,13015,ESTATICA,3,False,9,17,False,0,False,10,24,es_7268,0.0
4505,2017,2,13015,ESTATICA,3,False,10,5,False,0,False,24,10,es_7558,0.0
4506,2017,2,13015,ESTATICA,3,False,10,13,False,0,False,0,14,es_7559,0.0
4507,2017,2,13015,ESTATICA,3,True,11,24,True,0,True,0,0,es_7730,3.0
4508,2017,2,13015,ESTATICA,3,False,13,7,False,0,False,20,15,es_7560,0.0
4510,2017,2,13015,ESTATICA,3,False,7,8,False,0,False,0,4,es_7561,0.0
4511,2017,2,13015,ESTATICA,3,True,13,8,True,0,True,37,0,es_7562,2.0
4512,2017,2,13015,ESTATICA,3,True,9,28,True,0,True,0,0,es_7840,2.0
4514,2017,2,13015,ESTATICA,3,False,4,13,False,0,False,10,13,es_7565,0.0
4516,2017,2,13015,ESTATICA,3,False,11,0,True,0,True,0,14,es_3115,1.0
4517,2017,2,13015,ESTATICA,3,True,6,23,True,0,True,22,0,es_7567,3.0
4520,2017,2,13015,ESTATICA,3,True,8,0,True,0,True,0,0,es_7731,2.0
4522,2017,2,13015,ESTATICA,3,True,12,31,True,0,True,0,0,es_7841,3.0
4523,2017,2,13015,ESTATICA,3,False,8,11,False,0,False,19,24,es_7733,0.0
4524,2017,2,13015,ESTATICA,3,True,0,0,True,0,True,22,0,es_7842,2.0
4525,2017,2,13015,ESTATICA,3,True,16,19,True,0,True,0,0,es_7734,2.0
4526,2017,2,13015,ESTATICA,3,True,12,21,True,0,True,0,0,es_7569,2.0
4529,2017,2,13015,ESTATICA,3,True,14,13,True,0,True,16,0,es_7843,3.0
4530,2017,2,13015,ESTATICA,3,True,13,19,True,0,True,0,0,es_7571,2.0
4532,2017,2,13015,ESTATICA,3,False,10,14,False,0,False,16,2,es_7573,0.0
4533,2017,2,13015,ESTATICA,3,True,19,18,True,0,True,0,0,es_7275,2.0
4534,2017,2,13015,ESTATICA,3,False,13,10,False,0,False,23,26,es_7276,0.0
4535,2017,2,13015,ESTATICA,3,True,10,20,True,0,True,0,0,es_7277,2.0
4536,2017,2,13015,ESTATICA,3,False,10,13,False,0,False,15,15,es_7574,0.0
4537,2017,2,13015,ESTATICA,3,False,16,7,False,0,False,17,20,es_7736,0.0
4538,2017,2,13015,ESTATICA,3,False,10,26,True,0,True,0,0,es_7844,0.0
4540,2017,2,13015,ESTATICA,3,False,14,9,True,0,True,0,32,es_7576,1.0
4541,2017,2,13015,ESTATICA,3,False,13,21,True,0,True,0,0,es_7577,1.0
4543,2017,2,13015,ESTATICA,3,False,6,9,False,0,False,8,12,es_7278,0.0
4544,2017,2,13015,ESTATICA,3,True,14,24,True,0,True,0,0,es_7738,3.0
4545,2017,2,13015,ESTATICA,3,False,11,10,True,0,True,27,30,es_7739,1.0
4546,2017,2,13015,ESTATICA,3,True,0,0,True,0,True,0,0,es_2790,2.0
4547,2017,2,13015,ESTATICA,3,False,8,12,False,0,False,6,18,es_7279,0.0
4548,2017,2,13015,ESTATICA,3,True,15,27,True,0,True,0,0,es_7845,3.0
4552,2017,2,13015,ESTATICA,3,False,7,12,False,0,False,17,16,es_7283,0.0
4553,2017,2,13015,ESTATICA,3,False,10,13,True,0,True,9,10,es_7581,0.0
4554,2017,2,13015,ESTATICA,3,False,12,11,False,0,False,14,20,es_7284,0.0
4555,2017,2,13015,ESTATICA,3,True,18,20,True,0,True,0,0,es_7582,2.0
4556,2017,2,13015,ESTATICA,3,False,11,12,False,0,False,24,20,es_7741,0.0
4557,2017,2,13015,ESTATICA,3,False,6,12,False,0,False,0,0,es_7742,0.0
4560,2017,2,13015,ESTATICA,3,False,0,15,False,0,False,0,0,es_7583,0.0
4561,2017,2,13015,ESTATICA,3,False,11,11,False,0,False,18,12,es_7584,0.0
4564,2017,2,13015,ESTATICA,3,True,9,22,True,0,True,0,0,es_7746,2.0
4565,2017,2,13015,ESTATICA,3,False,13,6,False,0,False,0,0,es_7287,0.0
4566,2017,2,13015,ESTATICA,3,True,16,30,True,0,True,0,0,es_7846,4.0
4568,2017,2,13015,ESTATICA,3,False,14,15,True,0,True,11,0,es_7290,0.0
4569,2017,2,13015,ESTATICA,3,True,4,27,True,0,True,22,0,es_7747,3.0
4570,2017,2,13015,ESTATICA,3,False,10,8,False,0,False,28,24,es_7291,0.0
4571,2017,2,13015,ESTATICA,3,True,15,25,True,0,True,0,0,es_7585,4.0
4572,2017,2,13015,ESTATICA,3,False,5,14,False,0,False,11,0,es_7748,0.0
4574,2017,2,13015,ESTATICA,3,True,19,19,True,0,True,0,0,es_7293,3.0
4575,2017,2,13015,ESTATICA,3,True,10,16,True,0,True,28,46,es_7586,3.0
4576,2017,2,13015,ESTATICA,3,True,19,26,True,0,True,0,0,es_7294,5.0
4577,2017,2,13015,ESTATICA,3,False,11,4,False,0,False,0,12,es_7749,0.0
4578,2017,2,13015,ESTATICA,3,True,16,18,True,0,True,0,0,es_7295,2.0
4579,2017,2,13015,ESTATICA,3,False,13,12,False,0,False,8,14,es_7847,0.0
4580,2017,2,13015,ESTATICA,3,False,7,9,False,0,False,15,20,es_7587,0.0
4582,2017,2,13015,ESTATICA,3,False,11,9,True,0,True,12,30,es_7588,1.0
4583,2017,2,13015,ESTATICA,3,True,12,27,True,0,True,0,0,es_7750,2.0
4584,2017,2,13015,ESTATICA,3,False,0,23,False,0,False,10,21,es_6598,0.0
4585,2017,2,13015,ESTATICA,3,True,19,31,True,0,True,0,0,es_7298,5.0
4586,2017,2,13015,ESTATICA,3,False,3,14,False,0,False,13,18,es_7299,0.0
4587,2017,2,13015,ESTATICA,3,True,9,17,True,0,True,8,32,es_7751,2.0
4588,2017,2,13015,ESTATICA,3,False,6,12,False,0,False,18,14,es_7300,0.0
4590,2017,2,13015,ESTATICA,3,False,6,0,True,0,True,0,0,es_7589,0.0
4591,2017,2,13015,ESTATICA,3,False,6,9,False,0,False,7,2,es_7302,0.0
4592,2017,2,13015,ESTATICA,3,False,4,15,False,0,False,8,20,es_7590,0.0
4594,2017,2,13015,ESTATICA,3,False,14,12,False,0,False,22,22,es_7592,0.0
4596,2017,2,13015,ESTATICA,3,False,7,19,False,0,False,17,10,es_7752,0.0
4597,2017,2,13015,ESTATICA,3,True,8,22,True,0,True,0,0,es_7753,2.0
4599,2017,2,13015,ESTATICA,3,False,14,9,True,0,True,18,32,es_7593,1.0
4602,2017,2,13015,ESTATICA,3,False,14,9,False,0,False,12,22,es_7597,0.0
4603,2017,2,13015,ESTATICA,3,True,21,17,True,0,True,0,0,es_7308,2.0
4604,2017,2,13015,ESTATICA,3,True,13,19,True,0,True,14,0,es_7598,2.0
4605,2017,2,13015,ESTATICA,3,True,15,28,True,0,True,0,0,es_7309,4.0
4606,2017,2,13015,ESTATICA,3,True,16,20,True,0,True,22,45,es_7310,2.0
4607,2017,2,13015,ESTATICA,3,True,17,17,True,0,True,25,0,es_7311,2.0
4608,2017,2,13015,ESTATICA,3,True,18,17,True,0,True,0,0,es_7313,2.0
4609,2017,2,13015,ESTATICA,3,False,10,12,True,0,True,10,31,es_7599,1.0
4610,2017,2,13015,ESTATICA,3,False,14,11,False,0,False,14,12,es_7600,0.0
4611,2017,2,13015,ESTATICA,3,False,10,0,True,0,True,22,0,es_7314,1.0
4613,2017,2,13015,ESTATICA,3,True,6,25,True,0,True,30,0,es_7315,3.0
4614,2017,2,13015,ESTATICA,3,True,10,18,True,0,True,40,0,es_7756,4.0
4615,2017,2,13015,ESTATICA,3,True,13,24,True,0,True,0,0,es_7757,3.0
4617,2017,2,13015,ESTATICA,3,False,3,16,False,0,False,14,23,es_7602,0.0
4618,2017,2,13015,ESTATICA,3,True,10,15,True,0,True,32,0,es_7758,2.0
4619,2017,2,13015,ESTATICA,3,True,14,22,True,0,True,0,0,es_7759,2.0
4620,2017,2,13015,ESTATICA,3,True,6,14,True,0,True,0,0,es_7848,2.0
4623,2017,2,13015,ESTATICA,3,False,3,12,False,0,False,14,0,es_7318,0.0
4624,2017,2,13015,ESTATICA,3,False,10,7,False,0,False,0,0,es_7762,0.0
4625,2017,2,13015,ESTATICA,3,True,17,25,True,0,True,0,0,es_7763,3.0
4626,2017,2,13015,ESTATICA,3,False,15,25,True,0,True,0,0,es_7319,1.0
4627,2017,2,13015,ESTATICA,3,True,20,26,True,0,True,0,0,es_7320,3.0
4628,2017,2,13015,ESTATICA,3,True,11,14,True,0,True,38,0,es_7849,3.0
4629,2017,2,13015,ESTATICA,3,False,8,23,True,0,True,22,31,es_7850,1.0
4630,2017,2,13015,ESTATICA,3,False,17,12,True,0,True,16,20,es_7322,1.0
4631,2017,2,13015,ESTATICA,3,True,20,24,True,0,True,0,0,es_7323,3.0
4632,2017,2,13015,ESTATICA,3,True,14,25,True,0,True,0,0,es_7324,2.0
4633,2017,2,13015,ESTATICA,3,False,18,5,False,0,False,18,24,es_7603,0.0
4634,2017,2,13015,ESTATICA,3,False,8,17,True,0,True,18,40,es_7765,1.0
4635,2017,2,13015,ESTATICA,3,True,17,25,True,0,True,0,0,es_7325,4.0
4636,2017,2,13015,ESTATICA,3,False,12,8,True,0,True,10,32,es_7326,1.0
4637,2017,2,13015,ESTATICA,3,True,19,16,True,0,True,0,0,es_7327,3.0
4638,2017,2,13015,ESTATICA,3,False,19,16,True,0,True,0,0,es_7327,0.0
4639,2017,2,13015,ESTATICA,3,True,17,25,True,0,True,0,0,es_7328,5.0
4640,2017,2,13015,ESTATICA,3,False,4,13,True,0,True,10,30,es_7215,1.0
4641,2017,2,13015,ESTATICA,3,True,17,19,True,0,True,0,0,es_7330,2.0
4642,2017,2,13015,ESTATICA,3,False,5,11,False,0,False,3,12,es_7331,0.0
4644,2017,2,13015,ESTATICA,3,False,8,17,True,0,True,18,34,es_7604,1.0
4645,2017,2,13015,ESTATICA,3,True,8,27,True,0,True,0,0,es_7851,2.0
4646,2017,2,13015,ESTATICA,3,False,4,11,False,0,False,22,8,es_7335,0.0
4647,2017,2,13015,ESTATICA,3,False,7,11,False,0,False,5,8,es_7336,0.0
4649,2017,2,13015,ESTATICA,3,True,19,32,True,0,True,0,0,es_7337,5.0
4650,2017,2,13015,ESTATICA,3,False,5,24,True,0,True,0,0,es_7852,1.0
4651,2017,2,13015,ESTATICA,3,False,5,17,False,0,False,22,10,es_7768,0.0
4654,2017,2,13015,ESTATICA,3,True,13,21,True,0,True,0,0,es_7769,2.0
4656,2017,2,13015,ESTATICA,3,False,11,19,True,0,True,0,0,es_7610,1.0
4659,2017,2,13015,ESTATICA,3,True,16,15,True,0,True,0,0,es_7342,2.0
4661,2017,2,13015,ESTATICA,3,False,10,8,True,0,True,0,12,es_7853,1.0
4663,2017,2,13015,ESTATICA,3,False,5,15,False,0,False,0,12,es_3801,0.0
4665,2017,2,13015,ESTATICA,3,True,6,0,True,0,True,0,0,es_7770,2.0
4666,2017,2,13015,ESTATICA,3,False,3,16,False,0,False,16,10,es_7344,0.0
4667,2017,2,13015,ESTATICA,3,False,19,10,True,0,True,20,33,es_7771,1.0
4669,2017,2,13015,ESTATICA,3,False,10,16,False,0,False,23,26,es_7217,0.0
4670,2017,2,13015,ESTATICA,3,False,5,16,False,0,False,6,26,es_7346,0.0
4671,2017,2,13015,ESTATICA,3,False,13,6,False,0,False,20,22,es_7218,0.0
4672,2017,2,13015,ESTATICA,3,False,12,3,False,0,False,12,14,es_7347,0.0
4673,2017,2,13015,ESTATICA,3,False,5,10,False,0,False,0,4,es_7613,0.0
4674,2017,2,13015,ESTATICA,3,False,16,10,False,0,False,26,16,es_7348,0.0
4675,2017,2,13015,ESTATICA,3,True,16,30,True,0,True,0,0,es_7772,4.0
4676,2017,2,13015,ESTATICA,3,True,22,23,True,0,True,0,0,es_7349,4.0
4677,2017,2,13015,ESTATICA,3,True,14,7,True,0,True,18,31,es_7773,2.0
4679,2017,2,13015,ESTATICA,3,False,12,8,False,0,False,0,8,es_7615,0.0
4680,2017,2,13015,ESTATICA,3,True,18,14,True,0,True,0,0,es_7351,2.0
4681,2017,2,13015,ESTATICA,3,False,8,14,False,0,False,8,14,es_7616,0.0
4682,2017,2,13015,ESTATICA,3,False,16,20,True,0,True,0,0,es_7352,1.0
4683,2017,2,13015,ESTATICA,3,False,14,10,True,0,True,22,38,es_7353,1.0
4684,2017,2,13015,ESTATICA,3,False,8,16,False,0,False,5,8,es_7354,0.0
4685,2017,2,13015,ESTATICA,3,True,14,25,True,0,True,0,0,es_7854,2.0
4687,2017,2,13015,ESTATICA,3,False,11,7,False,0,False,10,0,es_7355,0.0
4689,2017,2,13015,ESTATICA,3,False,13,14,False,0,False,16,0,es_7774,0.0
4690,2017,2,13015,ESTATICA,3,False,4,12,False,0,False,23,21,es_7357,0.0
4691,2017,2,13015,ESTATICA,3,False,4,12,False,0,False,9,18,es_7617,0.0
4692,2017,2,13015,ESTATICA,3,False,7,8,False,0,False,12,0,es_7358,0.0
4694,2017,2,13015,ESTATICA,3,False,7,12,False,0,False,8,20,es_7619,0.0
4695,2017,2,13015,ESTATICA,3,True,13,17,True,0,True,0,0,es_7776,3.0
4696,2017,2,13015,ESTATICA,3,True,14,24,True,0,True,0,0,es_7361,2.0
4697,2017,2,13015,ESTATICA,3,False,0,0,True,0,True,0,8,es_3809,1.0
4698,2017,2,13015,ESTATICA,3,False,10,17,False,0,False,0,16,es_7362,0.0
4701,2017,2,13015,ESTATICA,3,False,13,21,True,0,True,0,0,es_7364,1.0
4702,2017,2,13015,ESTATICA,3,True,16,26,True,0,True,0,0,es_7621,3.0
4704,2017,2,13015,ESTATICA,3,True,16,21,True,0,True,0,0,es_7367,2.0
4705,2017,2,13015,ESTATICA,3,False,7,14,False,0,False,22,24,es_7221,0.0
4706,2017,2,13015,ESTATICA,3,False,9,15,True,0,True,15,28,es_7855,1.0
4707,2017,2,13015,ESTATICA,3,True,15,24,True,0,True,0,0,es_7777,3.0
4708,2017,2,13015,ESTATICA,3,True,15,29,True,0,True,0,0,es_7369,5.0
4709,2017,2,13015,ESTATICA,3,False,11,11,False,0,False,6,10,es_7370,0.0
4710,2017,2,13015,ESTATICA,3,False,8,10,False,0,False,6,24,es_7778,0.0
4713,2017,2,13015,ESTATICA,3,False,4,11,False,0,False,26,22,es_7372,0.0
4714,2017,2,13015,ESTATICA,3,True,17,22,True,0,True,0,0,es_7856,4.0
4717,2017,2,13015,ESTATICA,3,True,16,19,True,0,True,16,0,es_7373,4.0
4718,2017,2,13015,ESTATICA,3,False,5,20,False,0,False,19,28,es_7374,0.0
4720,2017,2,13015,ESTATICA,3,False,5,13,False,0,False,30,24,es_7781,0.0
4721,2017,2,13015,ESTATICA,3,False,11,17,True,0,True,0,0,es_7629,0.0
4722,2017,2,13015,ESTATICA,3,False,6,10,False,0,False,14,12,es_7375,0.0
4723,2017,2,13015,ESTATICA,3,False,4,13,False,0,False,12,14,es_7782,0.0
4724,2017,2,13015,ESTATICA,3,False,10,20,True,0,True,0,26,es_7376,1.0
4726,2017,2,13015,ESTATICA,3,False,15,5,True,0,True,12,27,es_7783,1.0
4727,2017,2,13015,ESTATICA,3,False,5,10,False,0,False,12,16,es_7784,0.0
4729,2017,2,13015,ESTATICA,3,False,10,17,False,0,False,20,12,es_7631,0.0
4730,2017,2,13015,ESTATICA,3,False,8,19,False,0,False,27,26,es_7379,0.0
4731,2017,2,13015,ESTATICA,3,True,16,19,True,0,True,30,0,es_7858,3.0
4732,2017,2,13015,ESTATICA,3,False,14,14,True,0,True,31,0,es_7381,1.0
4733,2017,2,13015,ESTATICA,3,False,9,7,False,0,False,16,8,es_7382,0.0
4734,2017,2,13015,ESTATICA,3,True,15,17,True,0,True,14,0,es_7383,2.0
4735,2017,2,13015,ESTATICA,3,False,11,9,False,0,False,20,26,es_7384,0.0
4736,2017,2,13015,ESTATICA,3,False,5,13,False,0,False,19,10,es_7785,0.0
4737,2017,2,13015,ESTATICA,3,True,7,14,True,0,True,30,29,es_7385,2.0
4738,2017,2,13015,ESTATICA,3,False,13,7,True,0,True,20,32,es_7386,1.0
4743,2017,2,13015,ESTATICA,3,False,9,11,False,0,False,24,21,es_3030,0.0
4744,2017,2,13015,ESTATICA,3,True,15,23,True,0,True,0,0,es_7390,3.0
4745,2017,2,13015,ESTATICA,3,False,3,14,False,0,False,15,10,es_7634,0.0
4746,2017,2,13015,ESTATICA,3,True,13,30,True,0,True,0,0,es_7391,4.0
4748,2017,2,13015,ESTATICA,3,False,7,11,False,0,False,10,0,es_7393,0.0
4750,2017,2,13015,ESTATICA,3,True,19,11,True,0,True,0,0,es_7638,2.0
